customer_id,email,first_name,last_name,created_at,accepts_marketing,total_spent,orders_count,acquisition_source,acquisition_date,default_country,gender_segment_affinity
cust_008459,ravi.osei.8459@example-fake.com,Ravi,Osei,2025-01-09T17:08:50,false,93.49,1,klaviyo/email/Win_Back,2025-01-09,GB,mens
cust_008460,kwame.evans.8460@example-fake.com,Kwame,Evans,2025-01-09T15:24:16,true,421.83,4,facebook/paid_social/Prospecting_Mens_UK,2025-01-09,US,mens
cust_008461,daniel.hussain.8461@example-fake.com,Daniel,Hussain,2025-01-09T12:53:15,false,91.66,1,google/cpc/Brand_Search_UK,2025-01-09,US,mens
cust_008462,eoin.lopez.8462@example-fake.com,Eoin,Lopez,2025-01-09T14:04:10,true,202.99,1,facebook/paid_social/Retargeting_AllUsers,2025-01-09,GB,mens
cust_008463,kofi.jones.8463@example-fake.com,Kofi,Jones,2025-01-09T17:50:03,true,441.82,5,instagram/paid_social/Prospecting_Mens_UK,2025-01-09,GB,mens
cust_008464,daniel.thompson.8464@example-fake.com,Daniel,Thompson,2025-01-09T10:24:00,true,1078.44,4,direct/none/direct,2025-01-09,GB,mens
cust_008465,stefan.hussain.8465@example-fake.com,Stefan,Hussain,2025-01-09T21:50:57,true,228.94,2,google/cpc/Brand_Search_UK,2025-01-09,GB,mens
cust_008466,blessing.gupta.8466@example-fake.com,Blessing,Gupta,2025-01-09T17:35:27,true,47.94,1,klaviyo/email/Welcome_Flow,2025-01-09,GB,mens
cust_008467,hassan.chen.8467@example-fake.com,Hassan,Chen,2025-01-09T19:20:42,true,205.01,1,facebook/paid_social/Prospecting_Mens_EU,2025-01-09,GB,mens
cust_008468,ananya.lopez.8468@example-fake.com,Ananya,Lopez,2025-01-09T09:17:35,true,56.28,1,facebook/paid_social/Retargeting_AllUsers,2025-01-09,US,mens
cust_008469,grace.thompson.8469@example-fake.com,Grace,Thompson,2025-01-09T16:51:59,true,520.94,3,direct/none/direct,2025-01-09,GB,mens
cust_008470,kofi.osei.8470@example-fake.com,Kofi,Osei,2025-01-09T19:17:34,false,2097.37,10,instagram/paid_social/Prospecting_Mens_UK,2025-01-09,GB,mens
cust_008471,chen.chen.8471@example-fake.com,Chen,Chen,2025-01-09T13:58:42,true,425.00,2,google/cpc/PMax_Menswear_UK,2025-01-09,GB,mens
cust_008472,elena.hussain.8472@example-fake.com,Elena,Hussain,2025-01-09T09:56:44,true,55.78,1,instagram/paid_social/Retargeting_AllUsers,2025-01-09,FR,mens
cust_008473,priya.watanabe.8473@example-fake.com,Priya,Watanabe,2025-01-09T18:35:49,false,135.00,1,google/cpc/Shopping_Tees_UK,2025-01-09,GB,mens
cust_008474,zara.ali.8474@example-fake.com,Zara,Ali,2025-01-09T10:58:06,false,160.00,1,facebook/paid_social/Prospecting_Mens_UK,2025-01-09,GB,mens
cust_008475,kofi.mensah.8475@example-fake.com,Kofi,Mensah,2025-01-09T16:25:48,true,403.11,4,instagram/paid_social/Prospecting_Mens_UK,2025-01-09,GB,mens
cust_008476,mei.nowicki.8476@example-fake.com,Mei,Nowicki,2025-01-09T21:39:57,true,189.00,1,organic/organic/direct,2025-01-09,GB,mens
cust_008477,sophie.watanabe.8477@example-fake.com,Sophie,Watanabe,2025-01-10T22:11:41,true,540.88,4,instagram/paid_social/Prospecting_Mens_UK,2025-01-10,GB,mens
cust_008478,eoin.gupta.8478@example-fake.com,Eoin,Gupta,2025-01-10T08:41:36,true,396.94,3,facebook/paid_social/Prospecting_Mens_UK,2025-01-10,GB,mens
cust_008479,raj.ahmed.8479@example-fake.com,Raj,Ahmed,2025-01-10T12:44:01,false,295.00,2,organic/organic/direct,2025-01-10,GB,mens
cust_008480,james.singh.8480@example-fake.com,James,Singh,2025-01-10T14:37:27,false,101.88,2,klaviyo/email/Welcome_Flow,2025-01-10,GB,mens
cust_008481,eoin.park.8481@example-fake.com,Eoin,Park,2025-01-10T10:04:16,true,52.69,1,organic/organic/direct,2025-01-10,GB,mens
cust_008482,hassan.gupta.8482@example-fake.com,Hassan,Gupta,2025-01-10T09:21:32,true,289.16,1,google/cpc/Shopping_Tees_UK,2025-01-10,US,mens
cust_008483,wei.hussain.8483@example-fake.com,Wei,Hussain,2025-01-10T10:46:39,true,365.00,2,instagram/paid_social/Prospecting_Mens_UK,2025-01-10,GB,mens
cust_008484,ewa.fernandez.8484@example-fake.com,Ewa,Fernandez,2025-01-10T09:38:38,false,346.67,2,organic/organic/direct,2025-01-10,GB,mens
cust_008485,elena.hassan.8485@example-fake.com,Elena,Hassan,2025-01-10T15:37:04,true,210.00,1,direct/none/direct,2025-01-10,GB,mens
cust_008486,ravi.rossi.8486@example-fake.com,Ravi,Rossi,2025-01-10T16:14:48,true,128.00,1,google/cpc/Shopping_Hoodies_UK,2025-01-10,GB,mens
cust_008487,aoife.lopez.8487@example-fake.com,Aoife,Lopez,2025-01-10T11:48:59,true,580.51,7,google/cpc/Shopping_Tees_UK,2025-01-10,GB,mens
cust_008488,arjun.watanabe.8488@example-fake.com,Arjun,Watanabe,2025-01-10T10:45:18,false,249.88,3,direct/none/direct,2025-01-10,GB,mens
cust_008489,arjun.fernandez.8489@example-fake.com,Arjun,Fernandez,2025-01-10T17:56:24,true,100.01,1,facebook/paid_social/Retargeting_AllUsers,2025-01-10,GB,mens
cust_008490,idris.fernandez.8490@example-fake.com,Idris,Fernandez,2025-01-10T14:39:59,true,210.94,2,facebook/paid_social/Prospecting_Mens_UK,2025-01-10,GB,mens
cust_008491,marta.thompson.8491@example-fake.com,Marta,Thompson,2025-01-10T19:18:52,false,175.00,1,klaviyo/email/Drop_Announcement,2025-01-10,ES,mens
cust_008492,finn.osei.8492@example-fake.com,Finn,Osei,2025-01-10T11:13:52,true,150.00,1,klaviyo/email/Drop_Announcement,2025-01-10,GB,mens
cust_008493,tariq.adeyemi.8493@example-fake.com,Tariq,Adeyemi,2025-01-10T15:13:36,true,305.50,2,google/cpc/PMax_Menswear_UK,2025-01-10,GB,mens
cust_008494,nina.kumar.8494@example-fake.com,Nina,Kumar,2025-01-10T18:37:20,true,270.89,3,organic/organic/direct,2025-01-10,IT,mens
cust_008495,patrick.williams.8495@example-fake.com,Patrick,Williams,2025-01-10T17:49:03,true,454.22,3,facebook/paid_social/Prospecting_Mens_UK,2025-01-10,GB,mens
cust_008496,eoin.kowalski.8496@example-fake.com,Eoin,Kowalski,2025-01-10T21:55:31,true,625.50,2,google/cpc/PMax_Menswear_UK,2025-01-10,FR,mens
cust_008497,marcus.williams.8497@example-fake.com,Marcus,Williams,2025-01-10T10:15:07,true,57.94,1,facebook/paid_social/Prospecting_Mens_UK,2025-01-10,GB,mens
cust_008498,finn.hussain.8498@example-fake.com,Finn,Hussain,2025-01-10T08:10:42,true,153.00,1,google/cpc/PMax_Menswear_UK,2025-01-10,GB,mens
cust_008499,grace.okafor.8499@example-fake.com,Grace,Okafor,2025-01-10T10:19:12,true,554.01,2,instagram/paid_social/Brand_Awareness_UK,2025-01-10,GB,mens
cust_008500,daniel.osei.8500@example-fake.com,Daniel,Osei,2025-01-10T21:51:45,false,193.00,1,facebook/paid_social/Prospecting_Mens_UK,2025-01-10,GB,mens
cust_008501,raj.asante.8501@example-fake.com,Raj,Asante,2025-01-10T21:49:01,true,150.00,1,facebook/paid_social/Retargeting_AllUsers,2025-01-10,GB,mens
cust_008502,marcus.evans.8502@example-fake.com,Marcus,Evans,2025-01-10T22:19:43,true,382.95,2,tiktok/organic_social/direct,2025-01-10,GB,mens
cust_008503,stefan.hussain.8503@example-fake.com,Stefan,Hussain,2025-01-10T12:52:17,true,321.25,2,instagram/paid_social/Prospecting_Mens_UK,2025-01-10,DE,mens
cust_008504,finn.adeyemi.8504@example-fake.com,Finn,Adeyemi,2025-01-11T21:14:08,true,408.83,5,instagram/paid_social/Prospecting_Mens_UK,2025-01-11,NL,mens
cust_008505,eoin.davies.8505@example-fake.com,Eoin,Davies,2025-01-11T08:46:49,false,442.84,4,facebook/paid_social/Retargeting_AllUsers,2025-01-11,FR,mens
cust_008506,marta.fernandez.8506@example-fake.com,Marta,Fernandez,2025-01-11T22:11:34,true,474.38,3,klaviyo/email/Drop_Announcement,2025-01-11,GB,mens
cust_008507,ade.martinez.8507@example-fake.com,Ade,Martinez,2025-01-11T19:16:03,false,917.94,5,google/cpc/PMax_Menswear_UK,2025-01-11,GB,mens
cust_008508,james.sharma.8508@example-fake.com,James,Sharma,2025-01-11T11:44:56,true,290.16,4,facebook/paid_social/Prospecting_Mens_UK,2025-01-11,GB,mens
cust_008509,dmitri.gupta.8509@example-fake.com,Dmitri,Gupta,2025-01-11T14:57:02,true,55.94,1,klaviyo/email/Abandoned_Cart,2025-01-11,GB,mens
cust_008510,yusuf.kowalski.8510@example-fake.com,Yusuf,Kowalski,2025-01-11T13:49:59,true,53.28,1,facebook/paid_social/Prospecting_Mens_EU,2025-01-11,DE,mens
cust_008511,tariq.osei.8511@example-fake.com,Tariq,Osei,2025-01-11T13:41:35,true,113.88,2,facebook/paid_social/Prospecting_Mens_UK,2025-01-11,GB,mens
cust_008512,nina.ali.8512@example-fake.com,Nina,Ali,2025-01-11T10:58:52,true,53.94,1,facebook/paid_social/Prospecting_Mens_UK,2025-01-11,GB,mens
cust_008513,ingrid.ahmed.8513@example-fake.com,Ingrid,Ahmed,2025-01-11T20:58:25,false,97.08,2,direct/none/direct,2025-01-11,GB,mens
cust_008514,fatima.williams.8514@example-fake.com,Fatima,Williams,2025-01-11T14:25:22,true,180.00,1,direct/none/direct,2025-01-11,GB,mens
cust_008515,oliver.johnson.8515@example-fake.com,Oliver,Johnson,2025-01-11T09:59:13,true,94.16,1,google/cpc/Shopping_Tees_UK,2025-01-11,US,mens
cust_008516,chen.ahmed.8516@example-fake.com,Chen,Ahmed,2025-01-11T13:01:22,true,210.00,1,google/cpc/Shopping_Hoodies_UK,2025-01-11,GB,mens
cust_008517,emeka.thompson.8517@example-fake.com,Emeka,Thompson,2025-01-11T21:11:46,true,125.00,1,organic/organic/direct,2025-01-11,US,mens
cust_008518,rosa.johnson.8518@example-fake.com,Rosa,Johnson,2025-01-11T13:29:10,true,188.94,2,klaviyo/email/Abandoned_Cart,2025-01-11,GB,mens
cust_008519,aisha.ahmed.8519@example-fake.com,Aisha,Ahmed,2025-01-11T14:59:26,true,145.00,1,facebook/paid_social/Prospecting_Mens_UK,2025-01-11,GB,mens
cust_008520,aoife.adeyemi.8520@example-fake.com,Aoife,Adeyemi,2025-01-11T20:37:11,true,199.99,1,direct/none/direct,2025-01-11,GB,mens
cust_008521,rosa.mensah.8521@example-fake.com,Rosa,Mensah,2025-01-11T16:17:16,true,377.72,3,google/cpc/PMax_Menswear_UK,2025-01-11,US,mens
cust_008522,sienna.kumar.8522@example-fake.com,Sienna,Kumar,2025-01-11T08:24:54,true,280.94,2,google/cpc/Brand_Search_UK,2025-01-11,GB,mens
cust_008523,oliver.garcia.8523@example-fake.com,Oliver,Garcia,2025-01-11T22:04:07,true,361.99,2,organic/organic/direct,2025-01-11,GB,mens
cust_008524,elena.sharma.8524@example-fake.com,Elena,Sharma,2025-01-11T10:13:58,true,97.88,2,facebook/paid_social/Retargeting_AllUsers,2025-01-11,GB,mens
cust_008525,nikolai.fernandez.8525@example-fake.com,Nikolai,Fernandez,2025-01-12T09:10:14,true,112.50,1,organic/organic/direct,2025-01-12,US,mens
cust_008526,dmitri.wilson.8526@example-fake.com,Dmitri,Wilson,2025-01-12T09:29:34,true,328.44,2,google/cpc/Shopping_Hoodies_UK,2025-01-12,GB,mens
cust_008527,tomasz.sharma.8527@example-fake.com,Tomasz,Sharma,2025-01-12T12:49:58,true,278.00,1,instagram/paid_social/Prospecting_Mens_EU,2025-01-12,GB,mens
cust_008528,nikolai.thompson.8528@example-fake.com,Nikolai,Thompson,2025-01-12T12:03:24,true,50.94,1,tiktok/organic_social/direct,2025-01-12,GB,mens
cust_008529,kwame.asante.8529@example-fake.com,Kwame,Asante,2025-01-12T20:41:50,true,339.82,4,facebook/paid_social/Prospecting_Mens_EU,2025-01-12,GB,mens
cust_008530,chen.gupta.8530@example-fake.com,Chen,Gupta,2025-01-12T20:46:55,true,544.27,5,facebook/paid_social/Prospecting_Mens_UK,2025-01-12,US,mens
cust_008531,priya.patel.8531@example-fake.com,Priya,Patel,2025-01-12T21:34:45,true,267.94,2,klaviyo/email/Drop_Announcement,2025-01-12,GB,mens
cust_008532,kamila.thompson.8532@example-fake.com,Kamila,Thompson,2025-01-12T14:55:14,true,872.09,6,facebook/paid_social/Prospecting_Mens_EU,2025-01-12,GB,mens
cust_008533,leo.hussain.8533@example-fake.com,Leo,Hussain,2025-01-12T10:06:09,true,744.45,4,facebook/paid_social/Prospecting_Mens_UK,2025-01-12,IT,mens
cust_008534,ananya.lopez.8534@example-fake.com,Ananya,Lopez,2025-01-12T21:54:59,true,295.94,2,facebook/paid_social/Prospecting_Mens_EU,2025-01-12,GB,mens
cust_008535,tomasz.sharma.8535@example-fake.com,Tomasz,Sharma,2025-01-12T08:29:10,true,373.00,2,google/cpc/Brand_Search_UK,2025-01-12,GB,mens
cust_008536,stefan.osei.8536@example-fake.com,Stefan,Osei,2025-01-12T19:01:52,true,164.02,3,tiktok/organic_social/direct,2025-01-12,GB,mens
cust_008537,isla.osei.8537@example-fake.com,Isla,Osei,2025-01-12T21:07:42,true,156.82,3,facebook/paid_social/Prospecting_Mens_UK,2025-01-12,GB,mens
cust_008538,arjun.martinez.8538@example-fake.com,Arjun,Martinez,2025-01-12T12:46:58,true,228.94,2,direct/none/direct,2025-01-12,GB,mens
cust_008539,freya.ali.8539@example-fake.com,Freya,Ali,2025-01-12T22:46:49,true,480.00,3,organic/organic/direct,2025-01-12,GB,mens
cust_008540,dmitri.tanaka.8540@example-fake.com,Dmitri,Tanaka,2025-01-12T17:02:07,false,400.22,4,facebook/paid_social/Prospecting_Mens_UK,2025-01-12,GB,mens
cust_008541,sienna.chen.8541@example-fake.com,Sienna,Chen,2025-01-12T16:49:27,true,405.01,2,facebook/paid_social/Prospecting_Mens_UK,2025-01-12,GB,mens
cust_008542,stefan.kim.8542@example-fake.com,Stefan,Kim,2025-01-13T13:09:17,true,345.49,2,google/cpc/Shopping_Hoodies_UK,2025-01-13,DE,mens
cust_008543,tariq.chen.8543@example-fake.com,Tariq,Chen,2025-01-13T17:19:06,false,49.62,1,google/cpc/PMax_Menswear_UK,2025-01-13,US,mens
cust_008544,tomasz.williams.8544@example-fake.com,Tomasz,Williams,2025-01-13T22:40:19,true,704.88,3,facebook/paid_social/Prospecting_Mens_UK,2025-01-13,GB,mens
cust_008545,patrick.hassan.8545@example-fake.com,Patrick,Hassan,2025-01-13T16:10:18,false,211.28,2,facebook/paid_social/Retargeting_AllUsers,2025-01-13,US,mens
cust_008546,liam.singh.8546@example-fake.com,Liam,Singh,2025-01-13T11:31:45,true,211.44,2,facebook/paid_social/Retargeting_AllUsers,2025-01-13,GB,mens
cust_008547,yusuf.lopez.8547@example-fake.com,Yusuf,Lopez,2025-01-13T22:28:30,true,98.33,1,facebook/paid_social/Retargeting_AllUsers,2025-01-13,DE,mens
cust_008548,stefan.garcia.8548@example-fake.com,Stefan,Garcia,2025-01-13T21:10:13,true,158.33,1,google/cpc/Brand_Search_UK,2025-01-13,US,mens
cust_008549,dmitri.asante.8549@example-fake.com,Dmitri,Asante,2025-01-13T18:14:37,false,508.20,4,klaviyo/email/Drop_Announcement,2025-01-13,GB,mens
cust_008550,oluwaseun.wilson.8550@example-fake.com,Oluwaseun,Wilson,2025-01-13T18:24:37,true,261.25,2,klaviyo/email/Drop_Announcement,2025-01-13,GB,mens
cust_008551,eoin.kim.8551@example-fake.com,Eoin,Kim,2025-01-13T21:50:05,true,63.94,1,google/cpc/Shopping_Hoodies_UK,2025-01-13,GB,mens
cust_008552,nadia.hussain.8552@example-fake.com,Nadia,Hussain,2025-01-13T19:41:15,true,150.00,1,direct/none/direct,2025-01-13,GB,mens
cust_008553,idris.osei.8553@example-fake.com,Idris,Osei,2025-01-13T19:30:40,true,663.61,4,google/cpc/Brand_Search_UK,2025-01-13,GB,mens
cust_008554,sophie.ahmed.8554@example-fake.com,Sophie,Ahmed,2025-01-13T11:07:45,true,58.78,1,instagram/paid_social/Prospecting_Mens_UK,2025-01-13,US,mens
cust_008555,ade.nowak.8555@example-fake.com,Ade,Nowak,2025-01-13T10:39:26,true,320.00,2,klaviyo/email/Drop_Announcement,2025-01-13,GB,mens
cust_008556,ananya.gupta.8556@example-fake.com,Ananya,Gupta,2025-01-13T11:15:38,false,254.99,1,organic/organic/direct,2025-01-13,GB,mens
cust_008557,finn.rossi.8557@example-fake.com,Finn,Rossi,2025-01-13T15:46:34,false,183.78,2,instagram/paid_social/Prospecting_Mens_UK,2025-01-13,US,mens
cust_008558,idris.jones.8558@example-fake.com,Idris,Jones,2025-01-13T19:35:29,true,766.94,8,facebook/paid_social/Prospecting_Mens_UK,2025-01-13,GB,mens
cust_008559,amara.thompson.8559@example-fake.com,Amara,Thompson,2025-01-13T12:54:33,false,96.00,1,instagram/paid_social/Prospecting_Mens_UK,2025-01-13,GB,mens
cust_008560,james.watanabe.8560@example-fake.com,James,Watanabe,2025-01-13T16:48:00,true,295.00,1,klaviyo/email/Drop_Announcement,2025-01-13,GB,mens
cust_008561,blessing.okafor.8561@example-fake.com,Blessing,Okafor,2025-01-13T20:59:48,false,55.94,1,organic/organic/direct,2025-01-13,GB,mens
cust_008562,ravi.asante.8562@example-fake.com,Ravi,Asante,2025-01-13T17:01:14,false,328.84,2,google/cpc/Shopping_Tees_UK,2025-01-13,GB,mens
cust_008563,raj.ibrahim.8563@example-fake.com,Raj,Ibrahim,2025-01-13T14:03:06,true,211.94,2,direct/none/direct,2025-01-13,GB,mens
cust_008564,james.okafor.8564@example-fake.com,James,Okafor,2025-01-13T21:24:04,true,120.83,1,google/cpc/Brand_Search_UK,2025-01-13,US,mens
cust_008565,suki.park.8565@example-fake.com,Suki,Park,2025-01-13T20:46:52,true,60.94,1,instagram/paid_social/Prospecting_Mens_UK,2025-01-13,GB,mens
cust_008566,chloe.patel.8566@example-fake.com,Chloe,Patel,2025-01-13T08:46:10,true,376.94,2,facebook/paid_social/Retargeting_AllUsers,2025-01-13,GB,mens
cust_008567,chioma.park.8567@example-fake.com,Chioma,Park,2025-01-13T15:18:32,true,494.99,3,klaviyo/email/Drop_Announcement,2025-01-13,GB,mens
cust_008568,dmitri.smith.8568@example-fake.com,Dmitri,Smith,2025-01-13T09:57:12,false,542.14,3,organic/organic/direct,2025-01-13,GB,mens
cust_008569,kamila.adeyemi.8569@example-fake.com,Kamila,Adeyemi,2025-01-14T13:51:03,true,593.94,3,google/cpc/PMax_Menswear_UK,2025-01-14,GB,mens
cust_008570,chen.williams.8570@example-fake.com,Chen,Williams,2025-01-14T09:31:30,true,415.00,2,direct/none/direct,2025-01-14,GB,mens
cust_008571,eoin.brown.8571@example-fake.com,Eoin,Brown,2025-01-14T10:25:43,false,586.88,5,instagram/paid_social/Retargeting_AllUsers,2025-01-14,GB,mens
cust_008572,mohammed.patel.8572@example-fake.com,Mohammed,Patel,2025-01-14T22:16:23,true,475.56,5,organic/organic/direct,2025-01-14,GB,mens
cust_008573,emeka.okafor.8573@example-fake.com,Emeka,Okafor,2025-01-14T19:23:14,true,389.21,3,facebook/paid_social/Prospecting_Mens_UK,2025-01-14,FR,mens
cust_008574,jamal.chen.8574@example-fake.com,Jamal,Chen,2025-01-14T08:07:05,true,55.78,1,facebook/paid_social/Prospecting_Mens_EU,2025-01-14,DE,mens
cust_008575,damilola.ibrahim.8575@example-fake.com,Damilola,Ibrahim,2025-01-14T08:33:26,false,335.56,3,instagram/paid_social/Prospecting_Mens_UK,2025-01-14,DE,mens
cust_008576,chen.tanaka.8576@example-fake.com,Chen,Tanaka,2025-01-14T09:04:56,true,214.44,2,klaviyo/email/Restock_Alert,2025-01-14,GB,mens
cust_008577,yuki.muller.8577@example-fake.com,Yuki,Muller,2025-01-14T12:31:30,false,156.65,2,klaviyo/email/Drop_Announcement,2025-01-14,US,mens
cust_008578,leo.fernandez.8578@example-fake.com,Leo,Fernandez,2025-01-14T10:36:35,true,114.74,1,direct/none/direct,2025-01-14,GB,mens
cust_008579,hassan.ali.8579@example-fake.com,Hassan,Ali,2025-01-14T13:52:37,false,674.56,4,google/cpc/Brand_Search_UK,2025-01-14,GB,mens
cust_008580,jakub.thompson.8580@example-fake.com,Jakub,Thompson,2025-01-14T14:49:28,false,479.95,3,klaviyo/email/Win_Back,2025-01-14,GB,mens
cust_008581,freya.kowalski.8581@example-fake.com,Freya,Kowalski,2025-01-14T11:53:14,true,60.94,1,google/cpc/PMax_Menswear_UK,2025-01-14,GB,mens
cust_008582,stefan.okafor.8582@example-fake.com,Stefan,Okafor,2025-01-14T12:30:32,true,320.88,4,klaviyo/email/Drop_Announcement,2025-01-14,US,mens
cust_008583,ingrid.kim.8583@example-fake.com,Ingrid,Kim,2025-01-14T14:33:33,false,405.00,2,organic/organic/direct,2025-01-14,DE,mens
cust_008584,dmitri.sharma.8584@example-fake.com,Dmitri,Sharma,2025-01-14T11:38:25,false,439.67,4,direct/none/direct,2025-01-14,GB,mens
cust_008585,sophie.watanabe.8585@example-fake.com,Sophie,Watanabe,2025-01-14T12:57:27,false,310.00,2,google/cpc/PMax_Menswear_UK,2025-01-14,GB,mens
cust_008586,emeka.mensah.8586@example-fake.com,Emeka,Mensah,2025-01-14T21:45:01,false,218.94,2,instagram/paid_social/Prospecting_Mens_EU,2025-01-14,GB,mens
cust_008587,fatima.smith.8587@example-fake.com,Fatima,Smith,2025-01-14T22:57:12,true,45.94,1,google/cpc/Brand_Search_UK,2025-01-14,GB,mens
cust_008588,ama.ahmed.8588@example-fake.com,Ama,Ahmed,2025-01-14T17:41:06,true,294.17,2,klaviyo/email/Welcome_Flow,2025-01-14,US,mens
cust_008589,marcus.kowalski.8589@example-fake.com,Marcus,Kowalski,2025-01-14T13:46:47,false,767.00,3,klaviyo/email/Abandoned_Cart,2025-01-14,GB,mens
cust_008590,nneka.okafor.8590@example-fake.com,Nneka,Okafor,2025-01-14T20:45:34,false,140.94,2,instagram/paid_social/Prospecting_Mens_UK,2025-01-14,GB,mens
cust_008591,chioma.smith.8591@example-fake.com,Chioma,Smith,2025-01-14T12:55:49,false,848.32,4,klaviyo/email/Win_Back,2025-01-14,GB,mens
cust_008592,james.gupta.8592@example-fake.com,James,Gupta,2025-01-14T18:48:00,false,150.00,1,facebook/paid_social/Prospecting_Mens_UK,2025-01-14,GB,mens
cust_008593,priya.smith.8593@example-fake.com,Priya,Smith,2025-01-14T13:32:17,false,143.00,1,instagram/paid_social/Prospecting_Mens_EU,2025-01-14,GB,mens
cust_008594,kamila.ibrahim.8594@example-fake.com,Kamila,Ibrahim,2025-01-14T18:58:13,false,348.93,3,direct/none/direct,2025-01-14,GB,mens
cust_008595,grace.williams.8595@example-fake.com,Grace,Williams,2025-01-14T14:10:45,false,178.50,1,facebook/paid_social/Prospecting_Mens_UK,2025-01-14,GB,mens
cust_008596,ama.hussain.8596@example-fake.com,Ama,Hussain,2025-01-14T17:36:00,true,210.94,2,facebook/paid_social/Prospecting_Mens_EU,2025-01-14,GB,mens
cust_008597,adebayo.smith.8597@example-fake.com,Adebayo,Smith,2025-01-14T18:04:45,false,332.93,2,direct/none/direct,2025-01-14,GB,mens
cust_008598,damilola.wilson.8598@example-fake.com,Damilola,Wilson,2025-01-14T11:13:05,false,946.33,5,klaviyo/email/Welcome_Flow,2025-01-14,US,mens
cust_008599,zara.lopez.8599@example-fake.com,Zara,Lopez,2025-01-14T17:15:27,true,100.00,1,instagram/paid_social/Prospecting_Mens_UK,2025-01-14,GB,mens
cust_008600,jakub.taylor.8600@example-fake.com,Jakub,Taylor,2025-01-14T08:53:11,true,55.94,1,facebook/paid_social/Retargeting_AllUsers,2025-01-14,GB,mens
cust_008601,chioma.tanaka.8601@example-fake.com,Chioma,Tanaka,2025-01-14T20:15:52,true,44.95,1,organic/organic/direct,2025-01-14,IT,mens
cust_008602,kofi.nowak.8602@example-fake.com,Kofi,Nowak,2025-01-15T16:31:07,false,562.03,3,google/cpc/Shopping_All_EU,2025-01-15,US,mens
cust_008603,eoin.taylor.8603@example-fake.com,Eoin,Taylor,2025-01-15T18:58:35,true,480.00,2,facebook/paid_social/Prospecting_Mens_UK,2025-01-15,GB,mens
cust_008604,ama.wilson.8604@example-fake.com,Ama,Wilson,2025-01-15T11:21:34,true,1407.36,11,instagram/paid_social/Prospecting_Mens_UK,2025-01-15,GB,mens
cust_008605,stefan.nowak.8605@example-fake.com,Stefan,Nowak,2025-01-15T17:59:33,false,203.94,2,organic/organic/direct,2025-01-15,GB,mens
cust_008606,adebayo.williams.8606@example-fake.com,Adebayo,Williams,2025-01-15T21:13:21,true,644.17,7,instagram/paid_social/Prospecting_Mens_UK,2025-01-15,GB,mens
cust_008607,marta.asante.8607@example-fake.com,Marta,Asante,2025-01-15T17:55:21,true,575.00,2,instagram/paid_social/Prospecting_Mens_UK,2025-01-15,GB,mens
cust_008608,daniel.rossi.8608@example-fake.com,Daniel,Rossi,2025-01-15T18:39:26,false,55.94,1,instagram/paid_social/Prospecting_Mens_UK,2025-01-15,GB,mens
cust_008609,khadija.nowak.8609@example-fake.com,Khadija,Nowak,2025-01-15T18:47:53,false,51.62,1,instagram/paid_social/Prospecting_Mens_EU,2025-01-15,FR,mens
cust_008610,eoin.hussain.8610@example-fake.com,Eoin,Hussain,2025-01-15T13:06:09,true,436.94,4,klaviyo/email/Restock_Alert,2025-01-15,IT,mens
cust_008611,jakub.nowicki.8611@example-fake.com,Jakub,Nowicki,2025-01-15T12:47:04,true,619.72,4,facebook/paid_social/Prospecting_Mens_UK,2025-01-15,US,mens
cust_008612,emeka.garcia.8612@example-fake.com,Emeka,Garcia,2025-01-15T11:43:42,false,882.70,6,instagram/paid_social/Prospecting_Mens_UK,2025-01-15,US,mens
cust_008613,ama.larsson.8613@example-fake.com,Ama,Larsson,2025-01-15T14:55:09,false,520.27,4,tiktok/organic_social/direct,2025-01-15,GB,mens
cust_008614,ananya.rossi.8614@example-fake.com,Ananya,Rossi,2025-01-15T09:48:07,true,669.36,5,google/cpc/Shopping_Hoodies_UK,2025-01-15,GB,mens
cust_008615,tomasz.adeyemi.8615@example-fake.com,Tomasz,Adeyemi,2025-01-15T17:47:10,false,308.00,1,instagram/paid_social/Retargeting_AllUsers,2025-01-15,GB,mens
cust_008616,james.kumar.8616@example-fake.com,James,Kumar,2025-01-15T16:30:12,true,363.44,3,google/cpc/Brand_Search_UK,2025-01-15,NL,mens
cust_008617,arjun.okafor.8617@example-fake.com,Arjun,Okafor,2025-01-15T09:34:11,true,170.00,1,facebook/paid_social/Retargeting_AllUsers,2025-01-15,GB,mens
cust_008618,chioma.park.8618@example-fake.com,Chioma,Park,2025-01-15T21:33:55,true,185.05,3,klaviyo/email/Welcome_Flow,2025-01-15,US,mens
cust_008619,nadia.williams.8619@example-fake.com,Nadia,Williams,2025-01-15T21:38:38,false,230.94,2,google/cpc/PMax_Menswear_UK,2025-01-15,GB,mens
cust_008620,kwame.muller.8620@example-fake.com,Kwame,Muller,2025-01-15T18:18:50,true,280.89,3,google/cpc/Shopping_All_EU,2025-01-15,GB,mens
cust_008621,kwame.singh.8621@example-fake.com,Kwame,Singh,2025-01-15T18:10:53,true,549.44,3,klaviyo/email/Abandoned_Cart,2025-01-15,US,mens
cust_008622,tomasz.adeyemi.8622@example-fake.com,Tomasz,Adeyemi,2025-01-15T12:14:39,true,60.94,1,instagram/paid_social/Prospecting_Mens_UK,2025-01-15,GB,mens
